digit,M_connections,N_axons,T,N_positive_samples,Accuracy LR,Accuracy FF,Accuracy IF,Accuracy baseline,release probability,train_epochs,test_epochs
6,5,100,80,5000,96.82,94.0,90.42,90.42,1.0,15,3
7,3,100,20,2048,96.44,93.28,90.38666666666667,89.72,0.5,15,3
9,5,100,20,7000,92.86999999999999,90.55,89.91,89.91,1.0,1,1
2,1,100,30,2048,95.19333333333333,91.15666666666667,90.58333333333334,89.68,0.5,15,3
2,8,100,20,2048,94.82666666666667,93.86666666666666,91.25333333333333,89.68,0.5,15,3
7,5,100,20,5000,97.06,95.08,90.62,89.72,1.0,15,3
8,5,100,80,7000,93.10000000000001,91.06,90.25999999999999,90.25999999999999,1.0,1,1
5,5,100,30,256,92.47999999999999,91.43,91.08000000000001,91.08000000000001,1.0,15,3
4,5,100,30,1024,94.83,92.73,90.55,90.18,1.0,15,3
7,5,100,100,5000,96.69,92.67,89.72,89.72,1.0,1,1
2,5,100,30,16,90.25333333333333,90.52,89.89,89.68,0.5,15,3
2,1,100,20,4096,95.08666666666666,91.55333333333333,91.29,89.68,0.5,15,3
3,5,100,20,5000,95.26,92.89,90.82000000000001,89.9,1.0,15,3
2,5,100,30,5000,95.50999999999999,94.99,91.07,89.68,1.0,10,3
3,5,100,30,16,90.60000000000001,89.98,89.91,89.9,1.0,15,3
3,5,100,20,512,94.77,92.4,91.25,89.9,1.0,15,3
2,1,100,10,1024,95.58,92.66,92.17,89.68,1.0,15,3
9,3,100,40,64,90.20666666666666,90.13333333333333,89.91333333333333,89.91,0.5,15,3
1,5,100,40,1024,97.92,91.64999999999999,88.64999999999999,88.64999999999999,1.0,15,3
7,3,100,60,512,96.56,93.13,89.72,89.72,1.0,15,3
2,5,100,30,16,89.95,89.68,89.68,89.68,1.0,15,3
4,8,100,20,2048,95.24000000000001,92.95,91.11,90.18,1.0,15,3
2,10,100,20,2048,95.54,94.8,92.03,89.68,1.0,15,3
2,5,100,20,2048,94.94666666666667,93.79333333333332,91.11,89.68,0.5,15,3
1,5,100,20,7000,98.07000000000001,89.25999999999999,89.53,88.64999999999999,1.0,1,1
1,1,100,20,5000,97.86,88.67,89.18,88.64999999999999,1.0,1,1
3,5,100,30,1024,95.09,92.84,90.56,89.9,1.0,15,3
2,5,100,20,5000,95.93,94.8,91.74,89.68,1.0,15,3
4,5,100,30,128,92.99333333333333,90.88666666666667,90.32333333333334,90.18,0.75,15,3
2,2,100,30,1024,94.58666666666666,92.84,90.51666666666667,89.68,0.5,15,3
3,1,100,30,1024,95.14,90.31,90.46,89.9,1.0,15,3
7,5,100,20,16,91.36,91.04666666666667,90.31333333333333,89.72,0.5,15,3
7,5,100,20,16,93.62,89.84,90.21000000000001,89.72,1.0,15,3
2,5,100,40,5000,95.67999999999999,95.05,90.51,89.68,1.0,15,3
1,3,100,50,128,97.47,89.39,88.64999999999999,88.64999999999999,1.0,15,3
7,5,100,30,16,91.18333333333334,90.77,89.97,89.72,0.5,15,3
8,5,100,50,7000,92.82000000000001,91.03999999999999,90.25999999999999,90.25999999999999,1.0,1,1
7,1,100,30,4096,96.84,90.82000000000001,90.36,89.72,1.0,15,3
2,10,100,30,5000,95.72,95.27,90.97,89.68,1.0,10,3
8,2,100,10,64,90.64333333333333,90.26666666666667,90.25999999999999,90.25999999999999,0.5,15,3
4,5,100,10,7000,95.13000000000001,92.52,91.57,90.18,1.0,1,1
2,8,100,20,1024,94.64,93.65666666666667,91.22333333333333,89.68,0.5,15,3
7,1,100,30,2048,96.92,91.10000000000001,90.22,89.72,1.0,15,3
3,10,100,30,2048,94.98,93.21000000000001,90.64,89.9,1.0,15,3
8,5,100,60,7000,93.0,90.82000000000001,90.25999999999999,90.25999999999999,1.0,1,1
3,1,100,10,5000,95.3,90.28,90.91,89.9,1.0,1,1
6,5,100,40,1024,96.6,94.85,90.42,90.42,1.0,15,3
2,5,100,40,7000,95.39999999999999,95.08,90.21000000000001,89.68,1.0,1,1
6,1,100,30,512,96.31,90.53999999999999,90.42,90.42,1.0,15,3
2,8,100,30,2048,95.5,95.05,91.14999999999999,89.68,1.0,15,3
7,3,100,30,2048,96.32333333333334,93.41666666666667,90.12333333333333,89.72,0.5,15,3
8,5,100,60,7000,92.60000000000001,90.82000000000001,90.25999999999999,90.25999999999999,1.0,1,1
4,5,100,10,1024,93.97333333333333,91.40666666666667,90.80666666666667,90.18,0.5,15,3
7,5,100,60,7000,96.78999999999999,95.05,89.72,89.72,1.0,1,1
2,2,100,20,2048,94.95666666666666,93.0,91.23333333333333,89.68,0.5,15,3
7,5,100,50,5000,96.84,95.27,89.8,89.72,1.0,15,3
0,5,100,50,7000,97.68,93.17999999999999,90.2,90.2,1.0,1,1
1,5,100,100,5000,98.09,92.28,88.64999999999999,88.64999999999999,1.0,1,1
2,3,100,10,1024,95.54,93.85,92.21000000000001,89.68,1.0,15,3
3,5,100,30,1024,94.39666666666666,92.55666666666667,90.36999999999999,89.9,0.5,15,3
8,5,100,30,7000,92.75,90.89,90.25999999999999,90.25999999999999,1.0,1,1
4,5,100,10,2048,94.16,91.52666666666667,90.71666666666667,90.18,0.5,15,3
8,5,100,40,5000,92.49000000000001,91.01,90.25999999999999,90.25999999999999,1.0,1,1
2,5,100,40,1024,95.12,94.72,90.22,89.68,1.0,15,3
7,5,100,80,5000,96.91,94.55,89.72,89.72,1.0,15,3
6,1,100,40,64,91.62333333333333,90.42,90.42,90.42,0.25,15,3
3,5,100,50,7000,94.75,93.54,89.9,89.9,1.0,1,1
4,5,100,30,128,93.41000000000001,90.38000000000001,90.5,90.18,1.0,15,3
9,5,100,10,5000,93.31,90.79,89.91,89.91,1.0,15,3
7,5,100,20,5000,96.89,94.55,90.8,89.72,1.0,15,3
1,5,100,20,7000,97.81,88.96,89.58,88.64999999999999,1.0,1,1
0,5,100,100,5000,98.22999999999999,91.41,90.2,90.2,1.0,15,3
2,5,100,30,5000,95.62,95.09,90.8,89.68,1.0,15,3
2,5,100,20,4096,95.97,94.94,92.06,89.68,1.0,15,3
4,5,100,20,4096,95.65,92.97999999999999,91.12,90.18,1.0,15,3
3,5,100,50,7000,94.97,93.73,89.91,89.9,1.0,1,1
2,5,100,100,5000,95.27,91.92,89.68,89.68,1.0,1,1
7,8,100,30,1024,96.81,94.65,90.09,89.72,1.0,15,3
9,5,100,80,7000,92.75,91.97999999999999,89.91,89.91,1.0,1,1
6,5,100,20,7000,96.85000000000001,93.65,90.42,90.42,1.0,1,1
0,5,100,40,7000,97.71,92.96,90.25999999999999,90.2,1.0,1,1
2,3,100,10,2048,95.78,93.77,92.05,89.68,1.0,15,3
2,5,100,20,32,91.48666666666668,90.94333333333333,90.9,89.68,0.5,15,3
3,1,100,10,2048,94.40333333333332,90.33,90.53333333333333,89.9,0.5,15,3
3,5,100,20,32,91.63333333333334,90.19333333333334,90.28666666666668,89.9,0.5,15,3
8,10,100,50,256,92.53,90.69,90.25999999999999,90.25999999999999,1.0,15,3
3,5,100,10,64,93.03666666666666,90.16999999999999,90.25999999999999,89.9,0.5,15,3
2,3,100,20,2048,94.83,93.46666666666667,90.92,89.68,0.5,15,3
2,2,100,20,2048,95.15,93.37666666666667,91.14,89.68,0.5,15,3
8,10,100,40,128,91.61,90.33,90.25999999999999,90.25999999999999,0.75,15,3
2,3,100,10,1024,95.89,93.7,92.23,89.68,1.0,15,3
4,5,100,50,7000,95.00999999999999,92.33,90.18,90.18,1.0,1,1
2,5,100,80,7000,95.28999999999999,92.82000000000001,89.69,89.68,1.0,1,1
3,5,100,40,5000,94.8,93.15,89.9,89.9,1.0,1,1
0,2,100,60,2048,97.72999999999999,90.49333333333334,90.21000000000001,90.2,0.75,15,3
1,1,100,30,4096,98.15,88.64999999999999,88.66000000000001,88.64999999999999,1.0,15,3
7,5,100,20,64,93.95,92.27,90.17666666666668,89.72,0.5,15,3
7,2,100,20,1024,96.69,93.71000000000001,90.77,89.72,1.0,15,3
4,5,100,20,64,91.87333333333333,90.77,90.82666666666667,90.18,0.5,15,3
2,3,100,30,1024,95.25,94.58,90.77,89.68,1.0,15,3
4,5,100,20,16,91.34,90.35,90.34,90.18,1.0,15,3
1,5,100,20,5000,98.28,90.35,89.2,88.64999999999999,1.0,15,3
3,5,100,40,7000,95.08,93.71000000000001,90.09,89.9,1.0,1,1
2,10,100,30,1024,94.65,93.87666666666667,90.52333333333334,89.68,0.5,15,3
2,5,100,20,16,90.08,89.92,90.33,89.68,1.0,15,3
8,5,100,50,5000,93.46,91.25999999999999,90.25999999999999,90.25999999999999,1.0,15,3
3,2,100,10,2048,94.25333333333333,91.03999999999999,90.61333333333333,89.9,0.5,15,3
4,5,100,100,7000,94.95,90.75999999999999,90.18,90.18,1.0,1,1
2,1,100,40,5000,95.50999999999999,90.52,90.32,89.68,1.0,15,3
5,5,100,100,7000,93.38,91.63,91.08000000000001,91.08000000000001,1.0,1,1
5,5,100,80,7000,93.42,91.92,91.08000000000001,91.08000000000001,1.0,1,1
3,10,100,20,2048,95.13000000000001,93.19,90.78,89.9,1.0,15,3
7,5,100,50,7000,96.89,94.62,89.74,89.72,1.0,1,1
8,5,100,40,5000,92.66,91.02,90.25999999999999,90.25999999999999,1.0,1,1
7,5,100,10,7000,96.88,93.27,91.21000000000001,89.72,1.0,1,1
0,5,100,80,7000,97.89,91.17,90.2,90.2,1.0,1,1
7,1,100,40,5000,96.48,90.09,89.75999999999999,89.72,1.0,1,1
6,5,100,30,7000,96.78,94.43,90.42,90.42,1.0,1,1
7,5,100,100,5000,96.91,93.39,89.72,89.72,1.0,1,1
7,5,100,10,5000,97.07000000000001,93.89,91.18,89.72,1.0,15,3
4,1,100,20,2048,94.46333333333334,90.82000000000001,90.85,90.18,0.5,15,3
3,5,100,40,7000,94.84,93.35,89.94,89.9,1.0,1,1
3,5,100,10,256,93.68666666666667,90.64,90.25,89.9,0.5,15,3
3,3,100,30,2048,95.15,93.27,90.53999999999999,89.9,1.0,15,3
7,5,100,20,7000,96.76,94.11,91.02,89.72,1.0,1,1
6,5,100,60,7000,96.55,94.13,90.42,90.42,1.0,1,1
7,5,100,50,7000,96.58,94.81,89.75,89.72,1.0,1,1
6,2,100,40,2048,96.73333333333333,93.19666666666667,90.42,90.42,0.75,15,3
2,5,100,10,7000,95.66,93.51,92.4,89.68,1.0,1,1
3,3,100,20,2048,94.38666666666666,91.56666666666666,90.47666666666667,89.9,0.5,15,3
3,5,100,20,1024,94.75,92.58,90.93,89.9,1.0,15,3
2,5,100,20,64,93.17,90.05,89.99000000000001,89.68,1.0,15,3
2,3,100,30,4096,95.36,93.95,90.71666666666667,89.68,0.5,15,3
4,5,100,20,5000,94.88,92.36,91.17,90.18,1.0,1,1
8,5,100,60,7000,92.99,91.07,90.25999999999999,90.25999999999999,1.0,1,1
2,2,100,30,2048,95.47,94.31,90.97,89.68,1.0,15,3
3,5,100,10,4096,95.34,92.34,90.72,89.9,1.0,15,3
4,5,100,20,32,90.89,90.40333333333334,90.36666666666666,90.18,0.5,15,3
5,1,100,50,5000,93.06,91.08000000000001,91.08000000000001,91.08000000000001,1.0,1,1
8,5,100,50,5000,93.14,91.39,90.25999999999999,90.25999999999999,1.0,15,3
4,5,100,10,1024,93.99333333333333,91.43,90.81666666666666,90.18,0.5,15,3
7,5,100,30,32,94.02000000000001,89.74,89.73,89.72,1.0,15,3
3,8,100,30,1024,94.56333333333333,92.81666666666666,90.23,89.9,0.5,15,3
0,5,100,80,7000,97.86,91.81,90.2,90.2,1.0,1,1
7,3,100,10,2048,95.95666666666666,92.67333333333333,90.44333333333333,89.72,0.5,15,3
7,8,100,20,2048,96.43666666666667,94.17999999999999,90.42333333333333,89.72,0.5,15,3
2,2,100,20,2048,94.95333333333333,92.82333333333334,91.23333333333333,89.68,0.5,15,3
2,5,100,40,1024,95.32000000000001,94.66,90.56,89.68,1.0,15,3
7,2,100,20,2048,96.30666666666666,92.76666666666667,90.64666666666666,89.72,0.5,15,3
1,10,100,60,32,95.84,88.64999999999999,88.64999999999999,88.64999999999999,1.0,15,3
2,2,100,30,5000,95.94,94.62,90.95,89.68,1.0,10,3
7,3,100,30,2048,97.0,94.77,90.22,89.72,1.0,15,3
0,5,100,10,7000,97.99,91.43,90.2,90.2,1.0,1,1
4,8,100,30,2048,95.37,93.13,90.68,90.18,1.0,15,3
3,5,100,30,5000,95.03,92.9,90.35,89.9,1.0,1,1
6,2,100,30,512,96.82,93.44,90.42,90.42,1.0,15,3
6,5,100,40,7000,96.75,94.86,90.42,90.42,1.0,1,1
2,5,100,20,1024,95.39999999999999,94.73,91.88,89.68,1.0,15,3
4,3,100,80,64,92.94,90.25999999999999,90.18,90.18,1.0,15,3
3,5,100,30,6131,94.98333333333333,92.90333333333334,90.34333333333333,89.9,0.5,3,3
2,5,100,100,7000,95.6,91.67,89.68,89.68,1.0,1,1
2,5,100,30,16,90.05666666666666,90.53,89.83,89.68,0.5,15,3
2,3,100,30,2048,95.43,94.69999999999999,90.94,89.68,1.0,15,3
4,10,100,20,4096,95.46,93.36,91.3,90.18,1.0,15,3
3,5,100,50,7000,94.98,93.4,89.9,89.9,1.0,1,1
3,5,100,40,5000,95.21,93.58,90.13,89.9,1.0,15,3
2,5,100,20,128,93.09333333333333,92.36,90.82000000000001,89.68,0.5,15,3
3,5,100,10,16,91.07,89.90666666666667,89.97666666666667,89.9,0.5,15,3
8,2,100,40,5000,92.42,90.26666666666667,90.25999999999999,90.25999999999999,0.5,15,3
6,10,100,80,1024,96.89999999999999,93.89999999999999,90.42,90.42,1.0,15,3
7,3,100,100,512,96.19666666666666,91.79666666666667,89.72,89.72,0.75,15,3
2,5,100,10,4096,95.99,94.08,92.14,89.68,1.0,15,3
3,5,100,100,7000,95.00999999999999,92.51,89.9,89.9,1.0,1,1
8,5,100,80,7000,92.85,91.01,90.25999999999999,90.25999999999999,1.0,1,1
0,5,100,20,5000,97.86,92.08,90.25,90.2,1.0,15,3
2,1,100,20,4096,95.75,92.75999999999999,91.79,89.68,1.0,15,3
4,5,100,10,2048,93.92,91.59333333333333,90.83,90.18,0.5,15,3
3,5,100,10,2048,94.30333333333333,91.47999999999999,90.37666666666667,89.9,0.5,15,3
7,5,100,30,5000,96.59,93.89999999999999,90.06,89.72,1.0,1,1
4,5,100,80,7000,94.89999999999999,91.36999999999999,90.18,90.18,1.0,1,1
6,5,100,40,5000,97.05,94.76,90.42,90.42,1.0,15,3
4,2,100,40,512,94.78999999999999,91.78,90.19,90.18,1.0,15,3
4,1,100,20,4096,95.44,91.5,91.34,90.18,1.0,15,3
2,5,100,10,256,95.14,91.27,91.41,89.68,1.0,15,3
3,5,100,40,7000,95.04,94.05,89.95,89.9,1.0,1,1
3,2,100,20,4096,95.61,91.99000000000001,91.06,89.9,1.0,15,3
9,5,100,80,5000,92.60000000000001,92.17,89.91,89.91,1.0,15,3
2,5,100,60,7000,95.33,93.55,89.69,89.68,1.0,1,1
2,8,100,20,1024,95.56,94.54,91.89,89.68,1.0,15,3
3,5,100,50,7000,94.85,93.05,89.9,89.9,1.0,1,1
1,5,100,60,5000,98.17,95.02000000000001,88.64999999999999,88.64999999999999,1.0,15,3
1,1,100,40,32,96.35000000000001,88.64999999999999,88.64999999999999,88.64999999999999,1.0,15,3
3,5,100,50,7000,94.94,93.73,89.9,89.9,1.0,1,1
0,3,100,10,5000,97.69333333333333,91.06333333333333,90.2,90.2,0.75,15,3
8,5,100,10,7000,93.02,90.36,90.25999999999999,90.25999999999999,1.0,1,1
7,10,100,30,2048,96.82,94.57,90.09,89.72,1.0,15,3
4,10,100,20,2048,95.44,92.92,90.97,90.18,1.0,15,3
2,5,100,10,2048,95.93,94.51,91.91,89.68,1.0,15,3
4,2,100,20,4096,95.56,92.60000000000001,91.2,90.18,1.0,15,3
2,5,100,10,32,91.73333333333333,90.79333333333334,90.70666666666666,89.68,0.5,15,3
3,5,100,10,1024,94.23666666666666,91.27,90.53,89.9,0.5,15,3
3,5,100,50,7000,95.1,93.58999999999999,89.9,89.9,1.0,1,1
2,5,100,10,512,95.56,92.95,91.75999999999999,89.68,1.0,15,3
4,5,100,30,1024,94.16,91.86999999999999,90.37333333333333,90.18,0.5,15,3
2,5,100,20,16,90.53333333333333,91.21000000000001,90.2,89.68,0.5,15,3
7,5,100,10,2048,96.04333333333334,92.60666666666667,90.56333333333333,89.72,0.5,15,3
3,3,100,20,4096,94.62,91.75333333333333,90.59666666666666,89.9,0.5,15,3
4,5,100,30,32,90.96333333333332,90.28333333333333,90.19,90.18,0.5,15,3
2,5,100,50,7000,95.28,95.00999999999999,89.81,89.68,1.0,1,1
7,2,100,10,2048,96.82,93.82000000000001,91.14,89.72,1.0,15,3
5,5,100,40,5000,93.85,92.73,91.10000000000001,91.08000000000001,1.0,15,3
4,5,100,20,7000,95.1,92.38,91.14,90.18,1.0,1,1
6,5,100,20,7000,96.83,93.75,90.42,90.42,1.0,1,1
4,5,100,50,7000,95.00999999999999,92.04,90.18,90.18,1.0,1,1
2,5,100,20,32,92.35,91.2,90.01,89.68,1.0,15,3
4,2,100,20,4096,94.21000000000001,91.53,90.66,90.18,0.5,15,3
9,5,100,10,5000,93.45,90.36999999999999,89.91,89.91,1.0,15,3
2,5,100,20,1024,94.67999999999999,93.35333333333334,91.03333333333333,89.68,0.5,15,3
4,5,100,30,1024,94.05666666666667,91.79333333333334,90.34666666666666,90.18,0.5,15,3
8,5,100,10,5000,93.19,90.34,90.25999999999999,90.25999999999999,1.0,15,3
5,5,100,20,7000,93.58,91.47999999999999,91.08000000000001,91.08000000000001,1.0,1,1
2,5,100,20,7000,95.61,94.26,92.29,89.68,1.0,1,1
4,5,100,10,128,94.46,90.85,91.03999999999999,90.18,1.0,15,3
7,5,100,30,128,95.83,90.73,90.08,89.72,1.0,15,3
1,5,100,40,5000,97.68,91.08000000000001,88.64999999999999,88.64999999999999,1.0,1,1
6,5,100,40,5000,96.84,95.42,90.42,90.42,1.0,15,3
5,5,100,30,7000,93.53,92.19000000000001,91.08000000000001,91.08000000000001,1.0,1,1
3,5,100,30,5000,95.44,93.67999999999999,90.57,89.9,1.0,15,3
3,3,100,10,4096,95.65,91.89,90.86999999999999,89.9,1.0,15,3
4,5,100,10,5000,95.37,92.72,91.47999999999999,90.18,1.0,15,3
2,5,100,100,5000,95.76,92.03,89.68,89.68,1.0,15,3
7,5,100,40,5000,97.02,95.41,89.89,89.72,1.0,15,3
7,5,100,30,5000,96.78,95.06,90.06,89.72,1.0,15,3
5,5,100,10,5000,94.05,91.47999999999999,91.10000000000001,91.08000000000001,1.0,15,3
3,5,100,30,1024,94.99,93.22,90.64999999999999,89.9,1.0,15,3
4,5,100,50,7000,94.97,92.21000000000001,90.19,90.18,1.0,1,1
3,5,100,60,5000,95.42,93.93,89.9,89.9,1.0,15,3
7,5,100,30,32,92.25666666666666,91.30333333333334,89.94333333333333,89.72,0.5,15,3
0,5,100,40,7000,97.94,92.93,90.22,90.2,1.0,1,1
2,5,100,50,7000,95.41,94.54,89.75999999999999,89.68,1.0,1,1
4,2,100,10,2048,95.66,92.62,91.28,90.18,1.0,15,3
9,5,100,40,5000,92.92,93.14,89.92999999999999,89.91,1.0,15,3
9,1,100,50,64,90.05,89.94,89.92999999999999,89.91,1.0,15,3
3,5,100,30,64,92.91,89.99000000000001,90.05,89.9,1.0,15,3
7,5,100,10,128,96.1,90.82000000000001,90.63,89.72,1.0,15,3
3,5,100,10,256,95.16,90.59,90.9,89.9,1.0,15,3
7,5,100,20,5000,97.15,94.76,90.69,89.72,1.0,15,3
4,1,100,30,5000,94.95,90.75,90.4,90.18,1.0,1,1
0,5,100,20,7000,97.78999999999999,91.5,90.21000000000001,90.2,1.0,1,1
1,5,100,50,5000,98.08,93.77,88.64999999999999,88.64999999999999,1.0,15,3
2,1,100,10,2048,95.94,92.83,91.92,89.68,1.0,15,3
6,5,100,40,7000,96.89999999999999,94.87,90.42,90.42,1.0,1,1
8,1,100,80,5000,92.74,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
6,5,100,100,5000,97.3,92.85,90.42,90.42,1.0,15,3
4,5,100,30,16,90.44666666666666,90.21666666666667,90.19,90.18,0.5,15,3
7,8,100,20,2048,97.09,94.92,90.8,89.72,1.0,15,3
3,5,100,30,1024,95.13000000000001,93.37,90.67,89.9,1.0,15,3
4,5,100,20,512,94.8,92.14,90.95,90.18,1.0,15,3
3,1,100,30,2048,95.39,90.4,90.52,89.9,1.0,15,3
3,1,100,10,1024,94.41000000000001,90.14333333333333,90.48666666666666,89.9,0.5,15,3
7,5,100,10,32,94.30333333333333,90.71666666666667,90.17333333333333,89.72,0.5,15,3
5,5,100,40,7000,93.44,92.61,91.08000000000001,91.08000000000001,1.0,1,1
9,5,100,100,7000,92.54,91.22,89.91,89.91,1.0,1,1
6,5,100,30,5000,96.89,95.3,90.42,90.42,1.0,15,3
8,1,100,30,5000,92.64,90.27,90.25999999999999,90.25999999999999,1.0,1,1
7,2,100,30,4096,96.64,93.21666666666667,90.18,89.72,0.75,15,3
3,1,100,30,4096,95.28,90.23,90.55,89.9,1.0,15,3
2,1,100,60,2048,94.36666666666666,89.69,89.69333333333334,89.68,0.25,15,3
6,5,100,20,5000,97.3,94.3,90.42,90.42,1.0,15,3
4,1,100,30,5000,94.78,90.60000000000001,90.39,90.18,1.0,1,1
9,5,100,60,7000,92.53,91.59,89.91,89.91,1.0,1,1
7,5,100,20,5000,96.53,93.66,90.75,89.72,1.0,1,1
8,1,100,20,256,92.56,90.25999999999999,90.25999999999999,90.25999999999999,1.0,15,3
2,5,100,30,2048,95.52000000000001,94.84,90.91,89.68,1.0,15,3
9,5,100,50,7000,92.72,92.03,89.91,89.91,1.0,1,1
7,5,100,30,5000,97.28999999999999,94.77,90.39,89.72,1.0,15,3
1,5,100,10,7000,97.88,88.69,89.35,88.64999999999999,1.0,1,1
4,5,100,10,1024,95.26,92.46,91.47999999999999,90.18,1.0,15,3
2,5,100,80,7000,95.21,92.85,89.69,89.68,1.0,1,1
4,1,100,80,5000,94.74000000000001,90.18,90.18,90.18,1.0,1,1
3,5,100,30,7000,95.26,93.47999999999999,90.47,89.9,1.0,1,1
2,3,100,30,2048,95.01666666666667,93.8,90.60000000000001,89.68,0.5,15,3
2,8,100,10,2048,94.71000000000001,93.26333333333334,91.24333333333333,89.68,0.5,15,3
9,2,100,30,64,89.92333333333333,89.91333333333333,89.91333333333333,89.91,0.25,15,3
7,5,100,20,1024,96.67999999999999,94.31,90.68,89.72,1.0,15,3
3,5,100,30,1024,94.42,92.78333333333333,90.31,89.9,0.5,15,3
2,5,100,30,128,93.02666666666667,93.25666666666666,90.64,89.68,0.5,15,3
4,5,100,30,2048,94.30666666666667,91.78,90.38000000000001,90.18,0.5,15,3
6,5,100,20,5000,96.89,94.17,90.42,90.42,1.0,15,3
4,5,100,30,7000,94.65,92.14,90.45,90.18,1.0,1,1
3,5,100,60,7000,95.05,93.33,89.9,89.9,1.0,1,1
4,1,100,30,2048,95.06,90.81,90.64999999999999,90.18,1.0,15,3
5,5,100,20,5000,93.33,91.46,91.09,91.08000000000001,1.0,1,1
2,1,100,10,5000,95.30999999999999,91.74,92.03,89.68,1.0,1,1
1,1,100,50,5000,97.74000000000001,88.64999999999999,88.64999999999999,88.64999999999999,1.0,1,1
2,5,100,20,5000,95.97,94.75,91.75,89.68,1.0,15,3
3,3,100,30,2048,94.67999999999999,92.32000000000001,90.29666666666667,89.9,0.5,15,3
2,5,100,30,64,92.2,92.32000000000001,90.53333333333333,89.68,0.5,15,3
8,5,100,40,7000,92.88,90.96,90.25999999999999,90.25999999999999,1.0,1,1
8,3,100,30,16,90.25999999999999,90.25999999999999,90.25999999999999,90.25999999999999,0.5,15,3
4,8,100,20,2048,94.31,92.07,90.82000000000001,90.18,0.5,15,3
0,1,100,20,5000,97.85000000000001,90.22,90.22,90.2,1.0,1,1
2,1,100,10,1024,94.64,91.06666666666666,91.18333333333334,89.68,0.5,15,3
7,5,100,40,1024,96.93,94.97,90.08,89.72,1.0,15,3
4,1,100,10,2048,95.3,91.57,91.42,90.18,1.0,15,3
5,5,100,20,32,91.12,91.08000000000001,91.08000000000001,91.08000000000001,1.0,15,3
9,5,100,20,5000,93.39,91.34,90.0,89.91,1.0,15,3
4,3,100,20,2048,95.42,92.78,91.21000000000001,90.18,1.0,15,3
3,5,100,40,1024,95.16,93.42,90.2,89.9,1.0,15,3
6,5,100,30,5000,96.55,93.47,90.42,90.42,1.0,1,1
4,1,100,30,2048,94.33333333333334,90.49666666666667,90.30666666666667,90.18,0.5,15,3
3,8,100,10,2048,95.6,92.03,90.75,89.9,1.0,15,3
3,2,100,30,2048,94.77,91.62333333333333,90.34333333333333,89.9,0.5,15,3
4,5,100,40,5000,95.09,92.42,90.19,90.18,1.0,1,1
2,8,100,10,4096,96.08,94.67,91.89,89.68,1.0,15,3
2,10,100,10,1024,95.77,94.02000000000001,92.19000000000001,89.68,1.0,15,3
6,5,100,40,1024,96.89,94.85,90.42,90.42,1.0,15,3
7,1,100,10,64,95.48333333333333,90.36,90.43333333333334,89.72,0.75,15,3
2,5,100,30,5958,95.42666666666668,94.1,90.63666666666667,89.68,0.5,3,3
5,5,100,40,1024,93.15,92.36,91.09,91.08000000000001,1.0,15,3
2,3,100,20,2048,95.00333333333333,93.53666666666666,91.19333333333334,89.68,0.5,15,3
2,1,100,10,2048,95.72,92.47,91.95,89.68,1.0,15,3
3,5,100,50,7000,95.02000000000001,93.30000000000001,89.9,89.9,1.0,1,1
2,5,100,20,256,94.84,92.84,92.02,89.68,1.0,15,3
2,2,100,20,4096,96.04,94.28999999999999,92.21000000000001,89.68,1.0,15,3
2,2,100,10,1024,94.73,92.61333333333333,90.82666666666667,89.68,0.5,15,3
2,2,100,60,256,94.02000000000001,91.66333333333333,89.7,89.68,0.75,15,3
0,5,100,40,5000,98.03,93.45,90.29,90.2,1.0,15,3
2,5,100,30,128,92.91333333333334,92.24333333333334,90.30333333333334,89.68,0.5,15,3
2,5,100,20,32,93.11,91.74,89.91,89.68,1.0,15,3
3,5,100,50,7000,94.77,93.72,89.9,89.9,1.0,1,1
3,2,100,100,512,94.86333333333333,90.95666666666666,89.9,89.9,0.75,15,3
2,5,100,10,16,90.84,90.42666666666666,89.96,89.68,0.5,15,3
3,8,100,10,2048,94.31,91.67999999999999,90.33333333333333,89.9,0.5,15,3
7,5,100,100,5000,97.05,93.57,89.72,89.72,1.0,15,3
9,5,100,10,7000,92.83,90.25999999999999,89.92,89.91,1.0,1,1
2,10,100,30,5000,95.92,95.17999999999999,90.88000000000001,89.68,1.0,10,3
2,1,100,30,4096,95.07333333333334,91.27666666666666,90.61666666666667,89.68,0.5,15,3
3,2,100,20,2048,94.59,91.16333333333333,90.34,89.9,0.5,15,3
2,5,100,20,256,94.72,92.64,91.36,89.68,1.0,15,3
0,1,100,50,128,97.1,90.2,90.2,90.2,1.0,15,3
2,2,100,20,2048,95.06333333333333,93.30666666666667,91.14333333333333,89.68,0.5,15,3
3,5,100,30,5000,95.36,93.61,90.36,89.9,1.0,15,3
8,5,100,10,7000,93.26,90.28,90.25999999999999,90.25999999999999,1.0,1,1
2,5,100,20,32,91.64,91.25333333333333,90.34666666666666,89.68,0.5,15,3
6,5,100,60,5000,97.11999999999999,94.94,90.42,90.42,1.0,15,3
2,3,100,20,2048,95.04333333333334,93.64333333333333,91.18,89.68,0.5,15,3
2,5,100,10,7000,95.67999999999999,93.5,92.10000000000001,89.68,1.0,1,1
3,5,100,50,5000,94.97,93.73,89.9,89.9,1.0,1,1
2,2,100,20,1024,94.94,93.22,91.32666666666667,89.68,0.5,15,3
2,8,100,20,2048,95.7,94.71000000000001,92.02,89.68,1.0,15,3
